1904,7.97784,47.32084,74.3025
1904,11.96676,47.32084,61.137499999999996
1904,7.97784,44.54745,69.435
1904,11.96676,44.54745,69.435
1904,15.95568,44.54745,59.04
1904,3.98892,41.63535,60.75
1904,-87.75623,38.58548,129.79
1904,-83.76731,38.58548,57.935
1904,-71.80055,38.58548,59.5225
1904,-95.73407,28.64338,84.7025
1905,-3.98892,49.95592,75.1525
1905,7.97784,47.32084,76.09
1905,11.96676,47.32084,61.957499999999996
1905,7.97784,44.54745,70.865
1905,11.96676,44.54745,70.865
1905,15.95568,44.54745,59.305
1905,3.98892,41.63535,60.8725
1905,-87.75623,38.58548,139.24249999999998
1905,-83.76731,38.58548,58.875
1905,-71.80055,38.58548,60.652499999999996
1905,-95.73407,28.64338,88.8125
1906,-3.98892,49.95592,76.05499999999999
1906,7.97784,47.32084,74.7
1906,11.96676,47.32084,61.32
1906,7.97784,44.54745,69.7525
1906,11.96676,44.54745,69.7525
1906,15.95568,44.54745,59.7175
1906,3.98892,41.63535,61.652499999999996
1906,-87.75623,38.58548,143.67
1906,-83.76731,38.58548,59.315
1906,-71.80055,38.58548,61.18
1906,-95.73407,28.64338,90.7375
1907,-3.98892,49.95592,77.2175
1907,7.97784,47.32084,80.175
1907,11.96676,47.32084,63.83
1907,7.97784,44.54745,74.13250000000001
1907,11.96676,44.54745,74.13250000000001
1907,15.95568,44.54745,60.212500000000006
1907,3.98892,41.63535,62.4225
1907,-87.75623,38.58548,158.94
1907,-83.76731,38.58548,60.832499999999996
1907,-71.80055,38.58548,63.002500000000005
1907,-95.73407,28.64338,97.38
1908,-3.98892,49.95592,76.55000000000001
1908,7.97784,47.32084,80.47999999999999
1908,11.96676,47.32084,63.97
1908,7.97784,44.54745,74.3775
1908,11.96676,44.54745,74.3775
1908,15.95568,44.54745,60.400000000000006
1908,3.98892,41.63535,62.52
1908,-87.75623,38.58548,145.26749999999998
1908,-83.76731,38.58548,59.4725
1908,-71.80055,38.58548,61.3725
1908,-95.73407,28.64338,91.4325
1909,-3.98892,49.95592,76.7875
1909,7.97784,47.32084,80.40750000000001
1909,11.96676,47.32084,63.935
1909,7.97784,44.54745,74.3175
1909,11.96676,44.54745,74.3175
1909,15.95568,44.54745,60.337500000000006
1909,3.98892,41.63535,62.807500000000005
1909,-87.75623,38.58548,155.455
1909,-83.76731,38.58548,60.4875
1909,-71.80055,38.58548,62.587500000000006
1909,-95.73407,28.64338,95.86500000000001
1910,-3.98892,49.95592,76.99499999999999
1910,7.97784,47.32084,80.39250000000001
1910,11.96676,47.32084,63.93
1910,-123.65651,44.54745,57.542500000000004
1910,7.97784,44.54745,74.3075
1910,11.96676,44.54745,74.3075
1910,15.95568,44.54745,60.23
1910,3.98892,41.63535,62.852500000000006
1910,-87.75623,38.58548,165.05249999999998
1910,-83.76731,38.58548,61.440000000000005
1910,-71.80055,38.58548,63.732499999999995
1910,-95.73407,28.64338,100.0375
1911,-3.98892,49.95592,77.66499999999999
1911,7.97784,47.32084,81.295
1911,11.96676,47.32084,64.3425
1911,-123.65651,44.54745,58.8075
1911,7.97784,44.54745,75.0275
1911,11.96676,44.54745,75.0275
1911,15.95568,44.54745,60.36
1911,3.98892,41.63535,63.3875
1911,-87.75623,38.58548,163.8875
1911,-83.76731,38.58548,61.324999999999996
1911,-71.80055,38.58548,63.595
1911,-95.73407,28.64338,99.5325
1912,-3.98892,49.95592,76.2
1912,7.97784,47.32084,84.06
1912,11.96676,47.32084,65.61
1912,-123.65651,44.54745,59.83
1912,7.97784,44.54745,77.24000000000001
1912,11.96676,44.54745,77.24000000000001
1912,15.95568,44.54745,61.0225
1912,3.98892,41.63535,63.53
1912,-87.75623,38.58548,171.5775
1912,-83.76731,38.58548,62.089999999999996
1912,-71.80055,38.58548,64.5125
1912,-79.77839,35.40036,57.53
1912,-95.73407,28.64338,102.875
1913,-3.98892,49.95592,78.64
1913,7.97784,47.32084,86.515
1913,11.96676,47.32084,66.735
1913,-123.65651,44.54745,61.585
1913,7.97784,44.54745,79.2025
1913,11.96676,44.54745,79.2025
1913,15.95568,44.54745,61.53
1913,3.98892,41.63535,64.60000000000001
1913,-87.75623,38.58548,180.5425
1913,-83.76731,38.58548,62.982499999999995
1913,-71.80055,38.58548,65.5825
1913,-79.77839,35.40036,58.085
1913,-95.73407,28.64338,106.77499999999999
1914,-3.98892,49.95592,77.77000000000001
1914,7.97784,47.32084,83.98
1914,11.96676,47.32084,65.5725
1914,-123.65651,44.54745,59.9925
1914,7.97784,44.54745,77.175
1914,11.96676,44.54745,77.175
1914,15.95568,44.54745,60.51
1914,3.98892,41.63535,60.1
1914,-87.75623,38.58548,169.265
1914,-83.76731,38.58548,61.86
1914,-71.80055,38.58548,64.235
1914,-95.73407,28.64338,101.87
1915,-3.98892,49.95592,78.13000000000001
1915,7.97784,47.32084,81.58999999999999
1915,11.96676,47.32084,64.47749999999999
1915,-123.65651,44.54745,58.93
1915,7.97784,44.54745,75.265
1915,11.96676,44.54745,75.265
1915,15.95568,44.54745,60.4875
1915,3.98892,41.63535,58.8075
1915,-87.75623,38.58548,173.75750000000002
